gender,name,text,time,attitudes,comments,reposts
m,中国电影报道,#CCTV6# #电影频道# 4月20日22:37、23:59为您首播《美国队长3》（上、下）。政府决定通过一套监管系统来管理和领导复仇者联盟，联盟内部因此分裂为两派：一方由史蒂夫· 罗杰斯领导，他主张维护成员自由，在免受政府干扰的情况下保护世界；另一方则追随托尼·斯塔克，他令人意外地决定支持政府的监管和责 ...全文,19分钟前,30,7,8
m,权志显_,#复仇者联盟4:终局之战# 权志显_的秒拍视频,19分钟前,0,0,0
m,a非洲土著a,"马东锡加盟漫威新作《永恒族》！前不久确认安吉丽娜·朱莉将扮演瑟西，瑟西经常与人类接触，她曾经以艺人身份在纽约生活，并且她有时会协助复仇者联盟抗敌。计划9月在伦敦开拍，导演为中国导演,满满的期待了~",19分钟前,0,0,0
m,苏大江,#复仇者联盟4:终局之战#在@优衣库_UNIQLO 买漫威联名T恤的姑娘比较多，而且都是全买。线下店货量充足，抓紧选购。,20分钟前,0,0,0
f,Hikaru优雅,『你的性格最像电影《复仇者联盟3》里的谁？』网页链接,20分钟前,0,0,0
f,Camellia-jumping,先是被劝阻午夜场不值得 然后又是封校 下周周四凌晨三点之后不看微博知乎B站空间朋友圈,20分钟前,0,0,0
f,沉迷于男色的ZSQ,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为钢铁侠注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了钢铁侠英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,20分钟前,0,0,0
f,页映,@鎏焰2008,20分钟前,0,0,0
f,是王可爱本人,"出两张复联4零点首映票！！
西安小寨欢乐小马！！有事去不了便宜出！！
黑色对号是是座位！
#复仇者联盟4:终局之战#",21分钟前,0,0,0
f,A_如果个如果,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为钢铁侠注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了钢铁侠英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,21分钟前,0,0,0
f,leopardFC,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为雷神注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了雷神英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,21分钟前,0,0,0
m,Houson猴姆,可爱！美队Chris Evans、锤哥Chris Hemsworth、鹰眼Jeremy Renner和保罗·路德在《#复仇者联盟4：终局之战#》上海期间拍摄写真幕后花絮来了！！！ Houson猴姆的微博视频,22分钟前,176,12,36
f,ChrisChen1326,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为惊奇队长注入能量，助力她打败灭霸！瞧我的名字后面已经点亮了惊奇队长英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,22分钟前,0,0,0
m,古鳖,【温情八卦自媒体】自4月12日以来，《复仇者联盟4》预售掀起抢票狂潮。这是漫威电影宇宙第三阶段的收官之作，凝 《复联4》预售近4亿被骂，连国家电影局都下令严惩：限制下载密钥 网页链接,22分钟前,0,0,0
m,Aaajump,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为钢铁侠注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了钢铁侠英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,22分钟前,0,0,0
f,猫有友,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为钢铁侠注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了钢铁侠英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,22分钟前,0,0,0
f,TNABO北美票房榜吧,#TNABO# 《#复仇者联盟4：终局之战#》的正片片长为168分56秒。,22分钟前,83,56,26
f,佳佳佳佳佳JiaA,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为钢铁侠注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了钢铁侠英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,22分钟前,0,0,0
m,曾经天真的我们,我肯定选这本电影,23分钟前,0,0,0
f,shelleyinkling,求票//@新浪游戏:【#游戏福利#送《复联4》电影票啦】要来一场和复仇者联盟4的近距离接触吗？关注@新浪游戏 和@网易梦幻西游3D ，转发这条微博，小浪会从中挑3名玩家送复联4电影票一张（仅限普通3D场次），4月23日18点开奖 ~,23分钟前,0,0,0
f,capberry,『你的性格最像电影《复仇者联盟3》里的谁？』网页链接,23分钟前,0,0,0
f,吱恩可,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为钢铁侠注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了钢铁侠英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,23分钟前,0,0,0
f,y谦哥哥nz-,我想说 此生无悔入漫威💕,23分钟前,0,0,0
f,吱恩可,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为钢铁侠注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了钢铁侠英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,23分钟前,0,0,0
f,y谦哥哥nz-,我想说 此生无悔入漫威💕,23分钟前,0,0,0
f,芜殇之北,#复仇者联盟4预售##复仇者联盟4:终局之战# 就酱妥妥的,24分钟前,1,1,0
f,在首尔旅游网,"复仇者联盟4限量周边丨#在首尔身边事#

不用去越南也可以买到漫威英雄水杯啦
LOTTE CINEMA为了纪念《复仇者联盟4：终局之战》公映，也将推出“复终局之战”爆米花+水杯限量套餐！
套餐一：大桶爆米花+晃头娃娃(Bobble head)饮料两杯 18,500韩元
(饮料杯单买6,500韩元 ...全文",24分钟前,2,1,0
m,神盾局九级顾问,#复仇者联盟4:终局之战# 片尾两个彩蛋还是没有,24分钟前,0,0,0
m,好人卡灰狼,漫威新英雄——棒头糖！绝技：瞬间扔出无数根棒头糖把对方扎成马蜂窝……好吧，欢迎你加入复仇者联盟,24分钟前,0,0,0
f,芜殇之北,#复仇者联盟4:终局之战# 芜殇之北的微博视频,24分钟前,1,0,0
m,柚木玖歌,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为钢铁侠注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了钢铁侠英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,24分钟前,0,0,0
m,她很刘如意,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为惊奇队长注入能量，助力她打败灭霸！瞧我的名字后面已经点亮了惊奇队长英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,24分钟前,0,0,0
m,阿里田丰,你看过“复联”洗澡吗？#复仇者联盟4:终局之战#漫威复仇者联盟 @极客电影 @李东东 @马杰思Jason_小米VR @脑潘 北京,24分钟前,0,1,0
m,阿里田丰,你看过“复联”洗澡吗？#复仇者联盟4:终局之战#漫威复仇者联盟 @极客电影 @李东东 @马杰思Jason_小米VR @脑潘 北京,24分钟前,0,1,0
m,占卜师青峰,"#12星座在复仇者联盟里代表谁#
双鱼座VS雷神
其实双鱼座就是个长不大的孩子，这我们都懂。在双鱼座的眼里，这个世界就是美好的，人们也是美好的，世界上有恶但是更有善，光明终将消灭黑暗。在双鱼座的眼里，每一天都是一篇童话故事。雷神也是这样，蠢萌蠢萌的，永远愿意相信别人，永远愿意为别人付出 ...全文",24分钟前,0,1,1
f,shelleyinkling,美队呀,24分钟前,0,0,0
f,Black_Carp呆呆呆,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为雷神注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了雷神英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,24分钟前,0,0,0
f,-DD猫-,"我就想知道293跟82.9有差吗？
凭什么这么牛扒#冒个泡##复仇者联盟4:终局之战#",25分钟前,0,1,0
f,今日的夹心同学,"漫威宇宙观影顺序：美国队长1→惊奇队长→钢铁侠1→钢铁侠2→雷神1→无敌浩克→复仇者联盟1→钢铁侠3→雷神2→美国队长2→银河护卫队1→银河护卫队2→复仇者联盟2→蚁人1→美国队长3→黑豹→蜘蛛侠英雄归来→蚁人2→奇异博士→雷神3→复仇者联盟3→复仇者联盟4

#复联4# 临沂",25分钟前,3,0,0
m,占卜师青峰,"#12星座在复仇者联盟里代表谁#
水瓶座VS鹰眼
水瓶座有着敏捷的思维，并且在处理事务和感情上都很果断，也非常的专一，一直都是很努力很认真的人。并且水瓶座做事和恋爱都很精准，所以他们很少会遇到渣人，也很容易在事业上走向成功。鹰眼作为复仇者联盟里能力最弱的人之一，却能够一直在复联，就是因 ...全文",25分钟前,0,0,0
m,A小金属,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为美国队长注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了美国队长英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,25分钟前,0,0,0
f,哎呦哥哥最萌,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为雷神注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了雷神英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,26分钟前,0,0,0
f,Sun-倾晴,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为雷神注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了雷神英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,26分钟前,0,0,0
f,咕叽暻秀,牛逼,26分钟前,0,0,0
f,西班牙娃娃,最后的那个握拳,26分钟前,0,0,0
m,占卜师青峰,"#12星座在复仇者联盟里代表谁#
摩羯座VS奇异博士
不经历风雨怎么见彩虹。奇异博士之所以奇异不仅是因为那些炫酷的魔法，他本身的遭遇已经足够奇异。作为复仇者联盟里最强大的法师之一，奇异博士思维敏捷，做事沉稳，足智多谋。而且奇异博士平时话不多，但是只要是说话就是非常有用的。摩羯座一个什么 ...全文",26分钟前,0,0,0
m,KoorLok,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为钢铁侠注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了钢铁侠英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,26分钟前,0,0,0
f,Biaaa-,一日加入复联，终生忠于复联,26分钟前,0,0,0
f,茗叶子ing,感动,27分钟前,0,0,0
f,shelleyinkling,#复仇者联盟4:终局之战#支持抽中我吧,27分钟前,0,0,0
f,漫游月星,hhhhhhh//@BPUPPYEOL:哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,27分钟前,0,0,0
m,拜拜艾维奇,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为钢铁侠注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了钢铁侠英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,28分钟前,0,0,0
m,嗨爪队长,《复仇者联盟4》终于要等来了，先抽一套官方周边，转＋关注＋点赞，抽三人每人一套U盘＋徽章，前两位再各送一顶骚气棒球帽，下周六开！Hail Hydra！,28分钟前,70,21,72
m,嗨爪队长,《复仇者联盟4》终于要等来了，先抽一套官方周边，转＋关注＋点赞，抽三人每人一套U盘＋徽章，前两位再各送一顶骚气棒球帽，下周六开！Hail Hydra！,28分钟前,70,21,72
m,占卜师青峰,"#12星座在复仇者联盟里代表谁#
射手座VS蜘蛛侠
射手座给人留下最多的印象就是比较追求自由和和平，平时嘻嘻哈哈大大咧咧的，大部分的时候都喜欢给别人带来欢乐，因为自己的性格太过搞逗，自己很自然做出来的事情，在别人看来也是很幽默的事情。但其实射手座的内心很少有人深入的探究过，射手座到底喜 ...全文",28分钟前,0,0,0
m,程Xiao阳,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为钢铁侠注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了钢铁侠英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,28分钟前,0,0,0
f,kingsley997,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为蚁人注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了蚁人英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,28分钟前,1,0,0
f,梧桐叶一,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为钢铁侠注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了钢铁侠英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,29分钟前,0,0,0
f,呱呱鱼亭上头,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为雷神注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了雷神英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,29分钟前,0,0,0
f,一颗上进的红小豆,#海口##复仇者联盟4票价##复仇者联盟4票价##海口##复联4# 出两张周三下午复联4的电影票 48一张！望海国际的！ 海口 · 美兰区,29分钟前,0,0,0
f,爱喝奶茶的沙也加,"好想看复仇者联盟4:终局之战
楽しみにしています",29分钟前,0,0,0
m,治愈备忘录,复仇者联盟壁纸 喜欢点赞收藏 (*≧▽≦) #手机壁纸无水印#,29分钟前,1,0,0
f,小小怪下士OuO,原来鼠也爱看这个，我也不信你会不回来的//@RNGLetme:高中那会儿第一次看复联1，整个人热血沸腾，复联2和小虎刚到rng，等3的时候，大家已经在巴黎打MSI了。说起来感觉都是青春回忆，这一部可以说是很期待了（可为什么都在传言我喜欢的美队会死啊，我不会信的）,29分钟前,0,0,0
